,Claps,Creator,Date,Image count,ReadingTime,Subtitle,Tags,Title,Topics,WordCount
2579,6.0,f48441db8f64,1606254691901.0,4.0,2.409433962264151,Looped videos of rescue animals are now on display in San Francisco’s Union Square,", The Bay Snapshot, San Francisco, Holiday, Macys, Pets",Macy’s Iconic ‘Holiday Windows’ With Adoptable Animals Goes Virtual,", Pets, San Francisco",453.0
2580,24.0,6741ddaff087,1606867589666.0,6.0,5.334905660377359,There’s still a lot of holiday cheer,", San Francisco, Holidays, Christmas, Thanksgiving, Bay Area",All The Bay Area Holiday Events You Can Still Enjoy,", Travel, San Francisco",1162.0
2581,33.0,12f4a566e88a,1606349336328.0,2.0,5.515408805031447,It’s crab season! Time to get cracking.,", Dungeness Crab, San Francisco, Crab Cakes, Seafood, Food","Sorry East Coast, The Pacific’s Dungeness Is the Best Crab",", Food, San Francisco",1360.0
2582,26.0,f48441db8f64,1606180949859.0,1.0,3.958490566037736,Don’t count a single calorie or dirty one dish,", San Francisco, Restaurants, Food, Thanksgiving, Bay Area",Order In: The Best Bay Area Takeout To Enjoy on Thanksgiving Day,", Food, San Francisco",996.0
2583,0.0,361372f92814,1606139584266.0,27.0,19.10377358490566,(A re-post from the original review  I wrote in 2017),", San Francisco, Burritos, Review, Foodies, Mission",Hella Burritos in the SF Mission,", San Francisco",4506.0
2594,16452.0,106a1af622a2,1605018355863.0,1.0,2.7396226415094342,"It’s too late to preach to us about peace, love, and understanding",", Donald Trump, Joe Biden, Election 2020, Politics, Facebook",To My Facebook Friends Who Voted for Donald Trump,", Culture, Politics, Race, Election 2020, Social Media",673.0
2596,3196.0,40b2db8d735d,1604849126379.0,0.0,1.558490566037736,Internet gon’ internet!,", Just Rankin Shit, Memes, Election 2020, Kamala Harris, Joe Biden","The 5 Most Ridiculously Glorious Memes Celebrating Joe Biden’s Election Win, Ranked",", Culture, Politics, Election 2020, Social Media",413.0
2597,2683.0,8016b9f8ffc8,1606433310540.0,1.0,5.290566037735849,Treat him like he’s boring.,", Politics, Society, News, Social Media, Donald Trump",There’s Only One Way to Beat Donald Trump for Good,", Politics, Social Media",1349.0
2603,0.0,dc319bc07f8f,1606601891444.0,1.0,10.91698113207547,"Many people seem to agree that social media has become incredibly toxic, but it didn’t have to be.",", Social Media, Ethics, Censorship, Digital Life, Apps",Is Social Media Broken Beyond Hope?,", Social Media",2840.0
2605,5.0,ada2289350de,1606840922692.0,2.0,2.8323899371069183,SpaceHey re-creates a simpler form of social networking — complete with custom CSS profile pages,", Social Media, Internet Culture, Technology",This Myspace Clone Is the Social Media Nostalgia Hit You Need Right Now,", Digital Life, Social Media, Technology",649.0
2606,0.0,3d76181076e6,1606837982469.0,3.0,5.485849056603773,By Max Zimmerman,", Japan, Conspiracy Theories, Internet",QAnon’s Rise in Japan Shows Conspiracy Theory’s Global Spread,", Digital Life, World, Social Media",1308.0
2607,50.0,295258f6269d,1606831630083.0,3.0,1.3764150943396227,"Over the past few weeks, people have asked me for my review of the Netflix documentary, The Social Dilemma.",", Social Media, Tech, Psychology, Growth Hacking","No, Social Media Is Not Hijacking Your Brain (Letter — December 1, 2020)",", Social Media",219.0
2608,101.0,7e6956110712,1606833175684.0,1.0,3.875471698113208,"A Tinder profile, an Instagram page, and a content marketing lesson",", Marketing, Digital Marketing, Innovation, Tinder, Dating App",Should Seduction Be Your Marketing Tool?,", Marketing, Social Media",974.0
2609,0.0,52e7a0193760,1606773842170.0,3.0,8.62547169811321,Hard to imagine that this latest election cycle was “fun” for anyone.,", Tiktok App, Politics And Elections, Parenting, Teenagers, Politics",The Great Divide: a Tale of Two TikToks,", Politics, Social Media",2140.0
2611,121.0,e178959c822,1606789428405.0,2.0,4.7493710691823905,Reimagining an underutilized decade-old app which is just as relevant today,", Social Media, Technology, Gadgets, Marketing, Facebook",Windows Phone’s People Hub is Perfect for Stories and Fleets,", Marketing, Social Media, Gadgets",1157.0
2612,51.0,4a0b7535cbce,1606780842041.0,5.0,8.222012578616352,How one single person can spread two million fake news messages per day and why the messaging app will soon become a misinformation machine,", Fake News, WhatsApp, Social Media, Media, Facebook",The WhatsApp chronicles of ice and fury,", Media, Social Media",1958.0
2639,24.0,2e254bdfc408,1606829911113.0,1.0,3.9849056603773585,And how to escape it,", Life Lessons, Advice, Ideas, Inspiration, Self Improvement",The Trap of Perfectionism,", Society, Self",1003.0
2640,3.0,b29fa2dd5e2d,1606521038930.0,1.0,7.652830188679245,It was the best of times. It was the worst of times. Some called it a modern Renaissance. Others called it a new Gilded Age. There had…,", Philosophy, Society, 2020, Psychology, Technology",A Tale of Two Extremities,", Politics, Society",1975.0
2641,1.0,2a971044e967,1606839556945.0,3.0,9.817924528301887,Personal Reflections on a Singular Year,", Mindfulness, Philosophy, New Years Resolutions, Covid-19, Healthcare",Where Do We Go From Here?,", Society, Family",2456.0
2642,321.0,40b2db8d735d,1606834003645.0,1.0,3.0679245283018868,It’s an embarrassment of riches in our weekly roundup of the world’s most preventable disease!,", Race, Politics, Society, Culture, This Week In Racism",Nothing Gets Racists Angry Like Black Santa,", Culture, Politics, Society, Race",760.0
2655,1979.0,58b5c4fe9d63,1605614589645.0,1.0,3.5433962264150947,"After decades of false starts, the moment has finally arrived",", Batteries, Electric Vehicles, Future, Transportation, Cars","This Time, We Really Do Seem to Be Moving to a New Age of Superbatteries and Electric Vehicles",", World, Future, Transportation, Technology",886.0
2656,1337.0,58b5c4fe9d63,1606199616679.0,1.0,5.403773584905661,"If the U.S. wants to win the electric car war, it needs to aggressively build out a charging network",", Electric Car, Transportation, Gas, Cars, Electric Vehicles",Most Americans Won’t Buy an Electric Car Unless They Get the ‘Gas Station Experience’,", Society, Business, Future, Transportation, Technology",1379.0
2658,10.0,dfbf973448c7,1606861379248.0,22.0,17.763207547169813,"A long time ago, it used to be that electric vehicles were somewhat of a rare luxury item — that only the rich upper class or the avid…",", Tesla, Tesla Model Y, Buying A Car, Personal Finance, Cars",True Cost of a 2020 Tesla Model Y,", Transportation",4217.0
2660,299.0,58b5c4fe9d63,1606804268076.0,1.0,4.150943396226415,"What makes the rivalry among the U.S., China, and Europe so intense",", Electric Vehicles, Battery, China, Tesla, Future",Forget the Oil Wars. We’re Now in an EV and Battery War.,", Economy, Business, World, Future, Transportation, Technology",1047.0
2661,94.0,afe273e7fffb,1606804266879.0,0.0,0.8075471698113208,"By now it’s a familiar story: Uber enters a new market, enticing drivers with big promises and relatively high pay. Drivers base their…",", Uber, Gig Economy, Kenya, Transportation, Tech","“Uber employs more than 12,000 drivers in Kenya.",", World, Transportation, Technology, Equality",214.0
2662,0.0,706a5319eca4,1606762964662.0,9.0,7.162264150943396,How optimization-based methodologies are improving the flight control systems’ safety,", Optimization, Mathematics, Aerospace, Flight Safety, Simulation",You Are Cleared to Fly,", Data Science, Programming, Transportation",1580.0
2663,49.0,b04b4192160e,1606769540468.0,1.0,3.588679245283019,2021 might be the year when electric cars become affordable to the masses thanks to this Eastern European brand.,", Electric Car, Transportation, Technology, Dacia, Sustainability",The electric car inflection point,", Future, Transportation, Technology",898.0
2665,0.0,edde2675f549,1606749965513.0,2.0,8.443710691823899,And some love for the internal combustion engine,", Electric Cars, Ev Charging Station, Ev Charging",My Three Years Driving an Electric Car,", Travel, Transportation",2136.0
2666,88.0,58b5c4fe9d63,1606758442384.0,1.0,0.9471698113207547,"Last week, I reported that electric vehicles won’t break decisively into the mass market until consumers see ubiquitous infrastructure…",", Electric Vehicles, Charging Electric Vehicle, Tesla, Batteries Industry",Charging Your EV Like Your Smartphone,", Business, Transportation, Technology",198.0
2667,56.0,58b5c4fe9d63,1606754866341.0,0.0,0.6226415094339622,"In statements today, GM said it will sell fuel cells to Nikola for its electric semi-truck, but it omitted any mention of its abortive…",", Electric Vehicles, Tesla",GM won’t serve as the electric pickup manufacturing arm of startup Nikola,", Business, Startups, Transportation, Technology",165.0
2668,1.0,f535dbc3e3c0,1606485953470.0,1.0,3.777358490566038,This appeared in The Millennial Source,", China, Electric Vehicle Industry, News",China’s push into the electric vehicle industry,", Business, World, Transportation",948.0
2669,2.0,c292314fe200,1605572411091.0,13.0,15.841509433962264,Sydney’s most reliable and loved form of Public Transport is at risk of being the victim of uninformed politicians and bureaucrats.,", Zipidi Cities, Public Transit, Mass Transit, Transportation, Sydney",Andrew Constance & Manly Ferry — A Thousand Miles from Care,", World, Transportation",3827.0
2670,18.0,6c57a142ad63,1606768918044.0,1.0,2.569811320754717,"With President-elect Joe Biden in the White House, good news for electric vehicles may be just around the corner.",", Climate Change, Electric Car, Climate Action, Joe Biden, Tesla",Ridin’ with Biden to the most American climate solution ever,", Politics, Transportation, Climate Change",628.0
2671,124.0,511d399967cf,1606444674047.0,8.0,7.522012578616351,"Alliot Verdon Roe was another of the world’s almost-forgotten aviation pioneers. In 1909, only six years after the Wright brothers first…",", Aviation Industry, Aviation History, Avro, Airline History",‘Avro’ HS 748,", History, Transportation",1693.0
2672,1.0,425ba688a5f7,1606200591093.0,1.0,8.211320754716981,"If you ever get the chance to go to Burning Man when this COVID-19 madness finally goes away, do so.",", Vehicles, Cars, Culture, America, Travel",RVs and America: An Enduring Love Story,", Travel, Society, Transportation",2123.0
2673,0.0,752823f68126,1606258696366.0,2.0,3.2022012578616352,"We spoke to four experts who gave us tips on how to reduce the risk of infection on a plane: Turns out, sitting in a window seat can help.",", Travel, Flying, Health, Coronavirus, Window Seat",Experts say that picking the window seat on a plane can lower your risk of getting sick,", Lifestyle, Travel, Coronavirus, Health, Transportation",747.0
2686,1234.0,9763e7a3daf8,1606144528890.0,3.0,4.236792452830189,Why Europe is doing a much better job handling Covid-19,,7 Pandemic Differences Between the U.S. and Europe,", Coronavirus, World, Science, Health",977.0
2687,2446.0,6e2475a6e38a,1605193984904.0,1.0,5.445283018867925,People from the Northeast are as much Indians as the people from the rest of the country,", Race, Culture, Feminism, South Asia, India","My Country Normalized Racism So Much, I Stopped Thinking It Was Hurtful",", Race, World, Feminism, Equality",1390.0
2688,0.0,52cfb2432bec,1606921052246.0,2.0,2.3078616352201258,"During the COVID-19 emergency, among the nearly half a million people being assisted per month in Colombia, WFP supports projects to…",", Colombia, Covid 19, World Aids Day, HIV, AIDS",The WFP magic bags that support HIV-positive population during the pandemic in Colombia,", World",510.0
2690,0.0,584eb88df54,1606907296965.0,9.0,11.954716981132075,"Eva Bande was jailed for her role as a community organiser in the Indonesian island. Ten years on, her fight continues.",", Environment, Indonesia",‘Turning fear into strength’: One woman’s struggle for justice and land rights in Sulawesi,", World",2850.0
2691,1.0,bde14ad0e754,1606897987947.0,6.0,2.7952830188679245,"World Food Programme, Unicef and World Health Organization collaborate to assist vulnerable communities",", Africa, Covid 19, São Tomé, Humanitarian, Schools",Africa: Reopened schools in São Tomé and Príncipe restore hope,", World",489.0
2692,2.0,ea7202f97766,1606888064104.0,4.0,7.122641509433962,We bring our hour-by-hour granular internet connectivity and latency data to the dissection table. Here’s what we found.,", World, Technology, Internet, Politics, Belarus",Belarus Internet Shutdowns in 2020: a data-driven dissection,", World, Data Science, Technology",1702.0
2696,0.0,ad6778cc3938,1606843975842.0,3.0,4.229245283018868,Peruvian citizens showed the world that resistance is not futile,", Peru",How a grassroots revolt restored democracy in Peru,", World",975.0
2698,0.0,6ddd4804e718,1606861598458.0,5.0,2.905031446540881,A WFP Libyan staff member tells us how conflict changed his hometown and entire country.,", Humanitarian, Libya, Peace, Conflict, Nobel Prize",WFP Libyan staff member: “conflict can fuel hunger”,", World",549.0
2700,0.0,bde14ad0e754,1606833253756.0,3.0,4.116037735849057,Food assistance and partnership help people overcome the most testing times,", UN, United Nations, Namibia, HIV, AIDS",World Aids Day: How WFP is partnering to assist people living with HIV in Namibia,", World, Health",945.0
2701,19.0,bde14ad0e754,1606830269163.0,3.0,2.1537735849056605,The World Food Programme highlights the role of nutrition for people living with HIV,", AIDS, HIV, Humanitarian",World Aids Day: 10 things you may not know about HIV,", World, Health",425.0
